File1,File2
3.9982450008392334,1.1645119190216064
1.2812831401824951,2.1931729316711426
1.173841953277588,1.053501844406128
1.1918768882751465,1.1769499778747559
1.2490968704223633,1.1521248817443848
1.2375292778015137,0.2307591438293457
1.355661153793335,1.1623990535736084
2.2052650451660156,1.1696739196777344
2.298064947128296,1.1694860458374023
1.2579972743988037,2.1970810890197754
1.1864960193634033,1.18996262550354
2.305561065673828,0.23882412910461426
2.376620054244995,1.0675687789916992
1.27561616897583,1.158649206161499
1.188645839691162,1.1722769737243652
1.2858529090881348,1.1614232063293457
1.2827229499816895,2.334261894226074
1.1927437782287598,1.1689279079437256
1.1923620700836182,3.2975690364837646
1.2148118019104004,1.273400068283081
1.2031588554382324,0.22839975357055664
1.2398948669433594,0.21659302711486816
2.400115966796875,0.2108621597290039
1.2502830028533936,0.21125411987304688
2.1594948768615723,1.0480320453643799
2.1769509315490723,1.1725709438323975
1.197537899017334,1.179107904434204
1.1849100589752197,0.22372102737426758
1.2947700023651123,0.21324372291564941
1.1767969131469727,1.1499919891357422
2.200288772583008,1.178419828414917
2.186107873916626,1.1937289237976074
2.2257349491119385,1.1648640632629395
2.3637137413024902,1.154883861541748
1.2231268882751465,1.2675278186798096
1.2021610736846924,1.2750251293182373
1.192573070526123,1.2766880989074707
2.3480942249298096,0.24717116355895996
2.207184076309204,0.2325611114501953
1.2456629276275635,0.2245039939880371
2.4142651557922363,0.23414301872253418
1.2176930904388428,0.23045086860656738
1.1740469932556152,0.23528718948364258
1.2512481212615967,0.2242450714111328
1.2244110107421875,0.23648881912231445
1.2105097770690918,0.2246870994567871
1.278235912322998,0.2189931869506836
1.3096137046813965,0.21672868728637695
1.29715895652771,0.2266831398010254
1.2686848640441895,0.2242870330810547
1.2181620597839355,1.061338186264038
1.3018429279327393,0.24243783950805664
1.2046191692352295,0.21661782264709473
1.2066402435302734,1.043485164642334
1.2186229228973389,0.2643110752105713
1.1891889572143555,1.2089588642120361
1.199411153793335,0.22394490242004395
1.2093591690063477,0.21368885040283203
1.2034690380096436,1.0414693355560303
2.220463991165161,0.24926209449768066
1.1948251724243164,0.21446800231933594
1.209671974182129,0.219085693359375
1.303037166595459,0.2167518138885498
1.2990360260009766,0.21521306037902832
1.205352783203125,0.21577978134155273
1.1699330806732178,1.0910069942474365
1.2014870643615723,0.25246214866638184
1.1996960639953613,0.21496176719665527
1.2337961196899414,0.21259188652038574
1.1767568588256836,1.0453307628631592
1.302748203277588,0.2487049102783203
1.1988282203674316,0.21791672706604004
1.197080135345459,0.21608996391296387
1.2146120071411133,0.21764492988586426
1.3200759887695312,1.0378897190093994
1.1878581047058105,0.24953794479370117
2.549386978149414,1.0470168590545654
1.2366600036621094,1.0788419246673584
1.4005446434020996,1.2029120922088623
1.354062795639038,2.1798758506774902
1.3461809158325195,1.061790943145752
1.2318451404571533,0.23424482345581055
2.20898699760437,1.142711877822876
1.287541151046753,2.182063102722168
2.3264758586883545,1.168863296508789
2.361227035522461,2.1653730869293213
1.317983865737915,1.081130027770996
1.1973340511322021,1.0582780838012695
1.1986238956451416,0.22913098335266113
1.293450117111206,0.21073102951049805
2.3528189659118652,0.21441388130187988
1.212397813796997,0.2116091251373291
1.2699408531188965,2.3193600177764893
1.2096521854400635,1.159991979598999
1.2207612991333008,1.2852756977081299
1.2872140407562256,0.22313690185546875
1.3076980113983154,0.21225976943969727
2.3372862339019775,0.21758723258972168
1.222433090209961,1.0510611534118652
1.2808201313018799,0.24886798858642578
1.2120928764343262,0.21448922157287598
1.1900949478149414,0.21765398979187012
1.2053251266479492,0.21718931198120117
1.160365104675293,0.22214889526367188
1.2072510719299316,0.2143549919128418
1.2111101150512695,0.22548985481262207
1.1975038051605225,0.2173142433166504
1.2859830856323242,0.22269988059997559
1.2282962799072266,0.22205781936645508
1.2506768703460693,0.22370481491088867
1.1962668895721436,1.0471091270446777
1.2551250457763672,0.24068403244018555
2.3166909217834473,1.0436828136444092
2.201165199279785,0.24785995483398438
1.2421371936798096,0.21261096000671387
1.1958520412445068,0.21504592895507812
1.2418370246887207,0.21396398544311523
1.2116758823394775,0.21381807327270508
2.205578088760376,0.22739291191101074
1.2108421325683594,0.2203667163848877
1.2069270610809326,0.22399497032165527
1.2059259414672852,0.21584773063659668
1.2651209831237793,0.21741700172424316
1.1997156143188477,0.2221660614013672
2.336668014526367,0.21696186065673828
1.2457270622253418,0.21587419509887695
1.2730910778045654,0.2165231704711914
1.2075657844543457,1.149900197982788
1.2869160175323486,1.1638157367706299
1.3210251331329346,0.2553858757019043
1.202765703201294,0.21637392044067383
1.182116985321045,0.2134380340576172
1.1843979358673096,1.1606850624084473
1.2516629695892334,0.24308991432189941
1.193047046661377,0.21470093727111816
1.2226371765136719,0.21616411209106445
1.1886308193206787,0.21550893783569336
1.1774470806121826,0.2130260467529297
1.1143310070037842,0.21521306037902832
